Order ID,Order Date,Ship Mode,Customer Name,Segment,Region,State,City,Category,SubCategory,Sales,Quantity,Discount,Profit,Profit Margin,Order Year
US-2017-152366,2017-04-21,Second Class,Shirley Jackson,Consumer,Central,Texas,Houston,Office Supplies,Appliances,97.264,4,0.8,-243.16,-2.5,2017
US-2015-101511,2015-11-21,Second Class,Joel Eaton,Consumer,East,Ohio,Newark,Furniture,Chairs,396.802,7,0.3,-11.3372,-0.0286,2015
US-2015-101511,2015-11-21,Second Class,Joel Eaton,Consumer,East,Ohio,Newark,Office Supplies,Supplies,15.88,5,0.2,-3.7715,-0.2375,2015
CA-2015-137225,2015-12-15,Standard Class,Jim Kriz,Home Office,East,New York,New York City,Office Supplies,Art,3.28,1,0.0,1.4104,0.43,2015
CA-2014-166191,2014-12-05,Second Class,David Kendrick,Corporate,Central,Illinois,Decatur,Office Supplies,Storage,24.816,2,0.2,1.8612,0.075,2014
CA-2014-166191,2014-12-05,Second Class,David Kendrick,Corporate,Central,Illinois,Decatur,Technology,Accessories,408.744,7,0.2,76.6395,0.1875,2014
CA-2014-158274,2014-11-19,Second Class,Robert Marley,Home Office,South,Louisiana,Monroe,Technology,Phones,503.96,4,0.0,131.0296,0.26,2014
CA-2014-158274,2014-11-19,Second Class,Robert Marley,Home Office,South,Louisiana,Monroe,Technology,Phones,149.95,5,0.0,41.986,0.28,2014
CA-2014-158274,2014-11-19,Second Class,Robert Marley,Home Office,South,Louisiana,Monroe,Technology,Accessories,29.0,2,0.0,7.25,0.25,2014
CA-2016-105018,2016-11-28,Standard Class,Sally Knutson,Consumer,East,Connecticut,Fairfield,Office Supplies,Binders,7.16,2,0.0,3.4368,0.48,2016
CA-2014-123260,2014-08-26,Standard Class,Frank Merwin,Home Office,West,California,Los Angeles,Technology,Accessories,176.8,8,0.0,22.984,0.13,2014
CA-2016-157000,2016-07-16,Standard Class,Alice McCarthy,Corporate,Central,Texas,Grand Prairie,Office Supplies,Storage,37.224,3,0.2,3.7224,0.1,2016
CA-2016-157000,2016-07-16,Standard Class,Alice McCarthy,Corporate,Central,Texas,Grand Prairie,Office Supplies,Paper,20.016,3,0.2,6.255,0.3125,2016
CA-2015-102281,2015-10-12,First Class,Mark Packer,Home Office,East,New York,New York City,Furniture,Bookcases,899.136,4,0.2,112.392,0.125,2015
CA-2015-102281,2015-10-12,First Class,Mark Packer,Home Office,East,New York,New York City,Technology,Phones,71.76,6,0.0,20.0928,0.28,2015
CA-2015-102281,2015-10-12,First Class,Mark Packer,Home Office,East,New York,New York City,Office Supplies,Paper,51.84,8,0.0,24.8832,0.48,2015
CA-2015-102281,2015-10-12,First Class,Mark Packer,Home Office,East,New York,New York City,Furniture,Bookcases,626.352,3,0.2,46.9764,0.075,2015
CA-2015-102281,2015-10-12,First Class,Mark Packer,Home Office,East,New York,New York City,Office Supplies,Art,19.9,5,0.0,6.567,0.33,2015
CA-2015-131457,2015-10-31,Standard Class,Mary Zewe,Corporate,West,California,Redlands,Office Supplies,Envelopes,14.28,7,0.0,6.7116,0.47,2015
CA-2014-140004,2014-03-21,Standard Class,Cassandra Brandow,Consumer,East,Ohio,Hamilton,Office Supplies,Art,7.408,2,0.2,1.2038,0.1625,2014
CA-2014-140004,2014-03-21,Standard Class,Cassandra Brandow,Consumer,East,Ohio,Hamilton,Office Supplies,Art,6.048,3,0.2,1.5876,0.2625,2014
CA-2017-107720,2017-11-06,Standard Class,Valerie Mitchum,Home Office,East,New Jersey,Westfield,Office Supplies,Storage,46.26,3,0.0,12.0276,0.26,2017
US-2017-124303,2017-07-06,Standard Class,Fred Hopkins,Corporate,East,Pennsylvania,Philadelphia,Office Supplies,Paper,16.056,3,0.2,5.8203,0.3625,2017
CA-2017-105074,2017-06-24,Standard Class,Maria Bertelson,Consumer,East,Ohio,Akron,Office Supplies,Paper,21.744,3,0.2,6.795,0.3125,2017
CA-2014-133690,2014-08-03,First Class,Bruce Stewart,Consumer,West,Colorado,Denver,Furniture,Tables,218.75,2,0.5,-161.875,-0.74,2014
CA-2014-133690,2014-08-03,First Class,Bruce Stewart,Consumer,West,Colorado,Denver,Office Supplies,Appliances,2.6,1,0.2,0.2925,0.1125,2014
US-2017-116701,2017-12-17,Second Class,Logan Currie,Consumer,Central,Texas,Dallas,Office Supplies,Appliances,66.284,2,0.8,-178.9668,-2.7,2017
CA-2017-126382,2017-06-03,Standard Class,Heather Kirkland,Corporate,South,Tennessee,Franklin,Furniture,Furnishings,35.168,7,0.2,9.6712,0.275,2017
CA-2017-108329,2017-12-09,Standard Class,Laurel Elliston,Consumer,West,California,Whittier,Technology,Phones,444.768,4,0.2,44.4768,0.1,2017
CA-2017-135860,2017-12-01,Standard Class,Joseph Holt,Consumer,Central,Michigan,Saginaw,Office Supplies,Storage,83.92,4,0.0,5.8744,0.07,2017
CA-2017-135860,2017-12-01,Standard Class,Joseph Holt,Consumer,Central,Michigan,Saginaw,Technology,Phones,131.98,2,0.0,35.6346,0.27,2017
CA-2017-135860,2017-12-01,Standard Class,Joseph Holt,Consumer,Central,Michigan,Saginaw,Office Supplies,Binders,15.92,4,0.0,7.4824,0.47,2017
CA-2017-135860,2017-12-01,Standard Class,Joseph Holt,Consumer,Central,Michigan,Saginaw,Office Supplies,Fasteners,52.29,9,0.0,16.2099,0.31,2017
CA-2017-135860,2017-12-01,Standard Class,Joseph Holt,Consumer,Central,Michigan,Saginaw,Office Supplies,Storage,91.99,1,0.0,3.6796,0.04,2017
CA-2015-101007,2015-02-09,Second Class,Michael Stewart,Corporate,Central,Texas,Dallas,Technology,Accessories,20.8,2,0.2,6.5,0.3125,2015
CA-2015-146262,2015-01-02,Standard Class,Victoria Wilson,Corporate,East,Ohio,Medina,Office Supplies,Labels,23.68,2,0.2,8.88,0.375,2015
CA-2015-146262,2015-01-02,Standard Class,Victoria Wilson,Corporate,East,Ohio,Medina,Furniture,Bookcases,452.45,5,0.5,-244.323,-0.54,2015
CA-2015-146262,2015-01-02,Standard Class,Victoria Wilson,Corporate,East,Ohio,Medina,Technology,Phones,62.982,3,0.4,-14.6958,-0.2333,2015
CA-2015-146262,2015-01-02,Standard Class,Victoria Wilson,Corporate,East,Ohio,Medina,Technology,Machines,1188.0,9,0.7,-950.4,-0.8,2015
CA-2015-146262,2015-01-02,Standard Class,Victoria Wilson,Corporate,East,Ohio,Medina,Technology,Accessories,89.584,2,0.2,4.4792,0.05,2015
CA-2016-130162,2016-10-28,Standard Class,Jonathan Howell,Consumer,West,California,Los Angeles,Office Supplies,Storage,93.06,6,0.0,26.0568,0.28,2016
CA-2016-130162,2016-10-28,Standard Class,Jonathan Howell,Consumer,West,California,Los Angeles,Technology,Phones,302.376,3,0.2,22.6782,0.075,2016
CA-2015-169397,2015-12-24,First Class,Joni Blumstein,Consumer,East,Ohio,Dublin,Office Supplies,Fasteners,5.584,2,0.2,1.8148,0.325,2015
CA-2015-169397,2015-12-24,First Class,Joni Blumstein,Consumer,East,Ohio,Dublin,Office Supplies,Paper,22.704,6,0.2,8.2302,0.3625,2015
CA-2015-169397,2015-12-24,First Class,Joni Blumstein,Consumer,East,Ohio,Dublin,Office Supplies,Binders,19.776,4,0.7,-13.8432,-0.7,2015
CA-2015-169397,2015-12-24,First Class,Joni Blumstein,Consumer,East,Ohio,Dublin,Furniture,Furnishings,72.704,4,0.2,19.0848,0.2625,2015
CA-2015-169397,2015-12-24,First Class,Joni Blumstein,Consumer,East,Ohio,Dublin,Technology,Machines,479.988,4,0.7,-383.9904,-0.8,2015
CA-2015-169397,2015-12-24,First Class,Joni Blumstein,Consumer,East,Ohio,Dublin,Office Supplies,Art,27.168,2,0.2,2.7168,0.1,2015
CA-2015-163055,2015-08-09,Standard Class,David Smith,Corporate,Central,Michigan,Detroit,Office Supplies,Art,2.2,1,0.0,0.968,0.44,2015
CA-2015-163055,2015-08-09,Standard Class,David Smith,Corporate,Central,Michigan,Detroit,Furniture,Tables,622.45,5,0.0,136.939,0.22,2015
CA-2015-163055,2015-08-09,Standard Class,David Smith,Corporate,Central,Michigan,Detroit,Office Supplies,Storage,21.98,1,0.0,0.2198,0.01,2015
US-2015-145436,2015-02-28,Standard Class,Valerie Dominguez,Consumer,South,Tennessee,Columbia,Furniture,Chairs,161.568,2,0.2,-28.2744,-0.175,2015
US-2015-145436,2015-02-28,Standard Class,Valerie Dominguez,Consumer,South,Tennessee,Columbia,Furniture,Chairs,389.696,8,0.2,43.8408,0.1125,2015
US-2014-156216,2014-09-13,Standard Class,Erin Ashbrook,Corporate,South,North Carolina,Charlotte,Office Supplies,Binders,18.648,7,0.7,-12.432,-0.6667,2014
US-2017-100930,2017-04-07,Standard Class,Christopher Schild,Home Office,South,Florida,Tampa,Furniture,Tables,233.86,2,0.45,-102.048,-0.4364,2017
US-2017-100930,2017-04-07,Standard Class,Christopher Schild,Home Office,South,Florida,Tampa,Furniture,Tables,620.6145,3,0.45,-248.2458,-0.4,2017
US-2017-100930,2017-04-07,Standard Class,Christopher Schild,Home Office,South,Florida,Tampa,Office Supplies,Binders,5.328,2,0.7,-3.552,-0.6667,2017
US-2017-100930,2017-04-07,Standard Class,Christopher Schild,Home Office,South,Florida,Tampa,Furniture,Furnishings,258.072,3,0.2,0.0,0.0,2017
US-2017-100930,2017-04-07,Standard Class,Christopher Schild,Home Office,South,Florida,Tampa,Technology,Accessories,617.976,3,0.2,-7.7247,-0.0125,2017
CA-2017-160514,2017-11-12,Standard Class,David Bremer,Corporate,West,California,Santa Clara,Office Supplies,Paper,10.56,2,0.0,4.752,0.45,2017
CA-2016-157749,2016-06-04,Second Class,Ken Lonsdale,Consumer,Central,Illinois,Chicago,Office Supplies,Paper,25.92,5,0.2,9.396,0.3625,2016
CA-2016-157749,2016-06-04,Second Class,Ken Lonsdale,Consumer,Central,Illinois,Chicago,Furniture,Furnishings,419.68,5,0.6,-356.728,-0.85,2016
CA-2016-157749,2016-06-04,Second Class,Ken Lonsdale,Consumer,Central,Illinois,Chicago,Furniture,Furnishings,11.688,3,0.6,-4.6752,-0.4,2016
CA-2016-157749,2016-06-04,Second Class,Ken Lonsdale,Consumer,Central,Illinois,Chicago,Technology,Phones,31.984,2,0.2,11.1944,0.35,2016
CA-2016-157749,2016-06-04,Second Class,Ken Lonsdale,Consumer,Central,Illinois,Chicago,Furniture,Tables,177.225,5,0.5,-120.513,-0.68,2016
CA-2016-157749,2016-06-04,Second Class,Ken Lonsdale,Consumer,Central,Illinois,Chicago,Furniture,Furnishings,4.044,3,0.6,-2.8308,-0.7,2016
CA-2016-157749,2016-06-04,Second Class,Ken Lonsdale,Consumer,Central,Illinois,Chicago,Office Supplies,Art,7.408,2,0.2,1.2038,0.1625,2016
CA-2014-131926,2014-06-01,Second Class,Dianna Wilson,Home Office,Central,Minnesota,Lakeville,Furniture,Chairs,2001.86,7,0.0,580.5394,0.29,2014
CA-2014-131926,2014-06-01,Second Class,Dianna Wilson,Home Office,Central,Minnesota,Lakeville,Office Supplies,Storage,166.72,2,0.0,41.68,0.25,2014
CA-2014-131926,2014-06-01,Second Class,Dianna Wilson,Home Office,Central,Minnesota,Lakeville,Office Supplies,Paper,47.88,6,0.0,23.94,0.5,2014
CA-2014-131926,2014-06-01,Second Class,Dianna Wilson,Home Office,Central,Minnesota,Lakeville,Office Supplies,Appliances,1503.25,5,0.0,496.0725,0.33,2014
CA-2014-131926,2014-06-01,Second Class,Dianna Wilson,Home Office,Central,Minnesota,Lakeville,Office Supplies,Paper,25.92,4,0.0,12.4416,0.48,2014
CA-2016-154739,2016-12-10,Second Class,Logan Haushalter,Consumer,West,California,San Francisco,Furniture,Chairs,321.568,2,0.2,28.1372,0.0875,2016
CA-2016-145625,2016-09-11,Standard Class,Kelly Collister,Consumer,West,California,San Diego,Office Supplies,Paper,7.61,1,0.0,3.5767,0.47,2016
CA-2016-145625,2016-09-11,Standard Class,Kelly Collister,Consumer,West,California,San Diego,Technology,Accessories,3347.37,13,0.0,636.0003,0.19,2016
CA-2016-146941,2016-12-10,First Class,Delfina Latchford,Consumer,East,New York,New York City,Office Supplies,Storage,80.58,6,0.0,22.5624,0.28,2016
CA-2016-146941,2016-12-10,First Class,Delfina Latchford,Consumer,East,New York,New York City,Office Supplies,Envelopes,361.92,4,0.0,162.864,0.45,2016
US-2015-159982,2015-11-28,Standard Class,Dan Reichenbach,Corporate,Central,Illinois,Chicago,Furniture,Furnishings,12.132,9,0.6,-8.4924,-0.7,2015
US-2015-159982,2015-11-28,Standard Class,Dan Reichenbach,Corporate,Central,Illinois,Chicago,Office Supplies,Storage,53.92,5,0.2,4.044,0.075,2015
US-2015-159982,2015-11-28,Standard Class,Dan Reichenbach,Corporate,Central,Illinois,Chicago,Technology,Phones,647.904,6,0.2,56.6916,0.0875,2015
CA-2017-163139,2017-12-01,Second Class,Craig Carreira,Consumer,East,New York,New York City,Technology,Accessories,20.37,3,0.0,6.9258,0.34,2017
CA-2017-163139,2017-12-01,Second Class,Craig Carreira,Consumer,East,New York,New York City,Office Supplies,Storage,221.55,3,0.0,6.6465,0.03,2017
CA-2017-163139,2017-12-01,Second Class,Craig Carreira,Consumer,East,New York,New York City,Office Supplies,Binders,17.52,5,0.2,6.132,0.35,2017
US-2017-155299,2017-06-08,Standard Class,Dorris liebe,Corporate,Central,Texas,Pasadena,Office Supplies,Appliances,1.624,2,0.8,-4.466,-2.75,2017
US-2014-106992,2014-09-19,Second Class,Sean Braxton,Corporate,Central,Texas,Houston,Technology,Machines,3059.982,3,0.4,-509.997,-0.1667,2014
US-2014-106992,2014-09-19,Second Class,Sean Braxton,Corporate,Central,Texas,Houston,Technology,Machines,2519.958,7,0.4,-251.9958,-0.1,2014
CA-2016-125318,2016-06-06,Standard Class,Roy Collins,Consumer,Central,Illinois,Chicago,Technology,Phones,328.224,4,0.2,28.7196,0.0875,2016
CA-2015-155040,2015-11-10,Standard Class,Alan Hwang,Consumer,West,California,Brentwood,Technology,Accessories,79.9,2,0.0,35.156,0.44,2015
CA-2017-136826,2017-06-16,Standard Class,Claudia Bergmann,Corporate,South,North Carolina,Chapel Hill,Office Supplies,Art,14.016,3,0.2,4.7304,0.3375,2017
CA-2016-111010,2016-01-22,Standard Class,Paul Gonzalez,Consumer,East,New Jersey,Morristown,Office Supplies,Fasteners,7.56,6,0.0,0.3024,0.04,2016
US-2017-145366,2017-12-09,Standard Class,Christine Abelman,Corporate,East,Ohio,Cincinnati,Office Supplies,Storage,37.208,1,0.2,-7.4416,-0.2,2017
US-2017-145366,2017-12-09,Standard Class,Christine Abelman,Corporate,East,Ohio,Cincinnati,Office Supplies,Envelopes,57.576,3,0.2,21.591,0.375,2017
CA-2017-163979,2017-12-28,Second Class,Kristen Hastings,Corporate,West,California,San Francisco,Office Supplies,Storage,725.84,4,0.0,210.4936,0.29,2017
CA-2015-155334,2015-07-30,First Class,Helen Andreada,Consumer,West,California,San Francisco,Technology,Accessories,209.93,7,0.0,92.3692,0.44,2015
CA-2015-155334,2015-07-30,First Class,Helen Andreada,Consumer,West,California,San Francisco,Furniture,Furnishings,5.28,3,0.0,2.3232,0.44,2015
CA-2015-155334,2015-07-30,First Class,Helen Andreada,Consumer,West,California,San Francisco,Office Supplies,Binders,10.92,3,0.2,4.095,0.375,2015
CA-2017-118136,2017-09-16,First Class,Barry Blumstein,Corporate,West,California,Inglewood,Office Supplies,Art,5.98,1,0.0,1.5548,0.26,2017
CA-2017-132976,2017-10-13,Standard Class,Andrew Gjertsen,Corporate,East,Pennsylvania,Philadelphia,Office Supplies,Paper,11.648,2,0.2,4.0768,0.35,2017
CA-2017-132976,2017-10-13,Standard Class,Andrew Gjertsen,Corporate,East,Pennsylvania,Philadelphia,Office Supplies,Storage,59.712,6,0.2,5.9712,0.1,2017
CA-2017-132976,2017-10-13,Standard Class,Andrew Gjertsen,Corporate,East,Pennsylvania,Philadelphia,Office Supplies,Labels,24.84,3,0.2,8.694,0.35,2017
US-2015-161991,2015-09-26,Second Class,Steven Cartwright,Consumer,Central,Texas,Houston,Office Supplies,Binders,2.08,5,0.8,-3.432,-1.65,2015
US-2015-161991,2015-09-26,Second Class,Steven Cartwright,Consumer,Central,Texas,Houston,Technology,Phones,1114.4,7,0.2,376.11,0.3375,2015
CA-2015-130890,2015-11-02,Standard Class,Jas O'Carroll,Consumer,West,California,Los Angeles,Furniture,Tables,1038.84,5,0.2,51.942,0.05,2015
CA-2015-130883,2015-09-26,Standard Class,Tracy Blumstein,Consumer,West,Oregon,Portland,Office Supplies,Paper,141.76,5,0.2,47.844,0.3375,2015
CA-2015-130883,2015-09-26,Standard Class,Tracy Blumstein,Consumer,West,Oregon,Portland,Technology,Accessories,239.8,5,0.2,47.96,0.2,2015
CA-2015-130883,2015-09-26,Standard Class,Tracy Blumstein,Consumer,West,Oregon,Portland,Office Supplies,Paper,31.104,6,0.2,10.8864,0.35,2015
CA-2016-112697,2016-12-18,Second Class,Alan Haines,Corporate,South,Florida,Tamarac,Office Supplies,Binders,254.058,7,0.7,-169.372,-0.6667,2016
CA-2016-112697,2016-12-18,Second Class,Alan Haines,Corporate,South,Florida,Tamarac,Office Supplies,Appliances,194.528,2,0.2,24.316,0.125,2016
CA-2016-112697,2016-12-18,Second Class,Alan Haines,Corporate,South,Florida,Tamarac,Office Supplies,Supplies,961.48,5,0.2,-204.3145,-0.2125,2016
CA-2016-110772,2016-11-20,Second Class,Nick Zandusky,Home Office,East,Ohio,Columbus,Office Supplies,Fasteners,19.096,7,0.2,6.6836,0.35,2016
CA-2016-110772,2016-11-20,Second Class,Nick Zandusky,Home Office,East,Ohio,Columbus,Office Supplies,Labels,18.496,8,0.2,6.2424,0.3375,2016
CA-2016-110772,2016-11-20,Second Class,Nick Zandusky,Home Office,East,Ohio,Columbus,Technology,Accessories,255.984,2,0.2,54.3966,0.2125,2016
CA-2016-110772,2016-11-20,Second Class,Nick Zandusky,Home Office,East,Ohio,Columbus,Furniture,Bookcases,86.97,3,0.5,-48.7032,-0.56,2016
CA-2014-111451,2014-12-26,First Class,Kelly Lampkin,Corporate,West,Colorado,Colorado Springs,Furniture,Furnishings,300.416,8,0.2,78.8592,0.2625,2014
CA-2014-111451,2014-12-26,First Class,Kelly Lampkin,Corporate,West,Colorado,Colorado Springs,Furniture,Chairs,230.352,3,0.2,20.1558,0.0875,2014
CA-2014-111451,2014-12-26,First Class,Kelly Lampkin,Corporate,West,Colorado,Colorado Springs,Furniture,Furnishings,218.352,3,0.2,-24.5646,-0.1125,2014
CA-2014-111451,2014-12-26,First Class,Kelly Lampkin,Corporate,West,Colorado,Colorado Springs,Office Supplies,Binders,78.6,5,0.7,-62.88,-0.8,2014
CA-2014-111451,2014-12-26,First Class,Kelly Lampkin,Corporate,West,Colorado,Colorado Springs,Office Supplies,Fasteners,27.552,3,0.2,9.2988,0.3375,2014
CA-2016-142545,2016-10-28,Standard Class,Jonathan Doherty,Corporate,East,New Jersey,Belleville,Office Supplies,Paper,32.4,5,0.0,15.552,0.48,2016
CA-2016-142545,2016-10-28,Standard Class,Jonathan Doherty,Corporate,East,New Jersey,Belleville,Office Supplies,Paper,56.91,3,0.0,27.3168,0.48,2016
CA-2016-142545,2016-10-28,Standard Class,Jonathan Doherty,Corporate,East,New Jersey,Belleville,Furniture,Furnishings,77.6,4,0.0,38.024,0.49,2016
CA-2016-142545,2016-10-28,Standard Class,Jonathan Doherty,Corporate,East,New Jersey,Belleville,Office Supplies,Binders,14.28,1,0.0,6.5688,0.46,2016
US-2017-152380,2017-11-19,Standard Class,Jonathan Howell,Consumer,Central,Illinois,Chicago,Furniture,Tables,219.075,3,0.5,-131.445,-0.6,2017
CA-2015-144253,2015-05-04,Second Class,Alan Schoenberger,Corporate,East,New York,New York City,Furniture,Furnishings,26.8,2,0.0,12.864,0.48,2015
CA-2014-130960,2014-12-30,Standard Class,Ken Brennan,Corporate,Central,Michigan,Taylor,Office Supplies,Art,9.84,3,0.0,2.8536,0.29,2014
CA-2014-111003,2014-06-01,Standard Class,Corey Roper,Home Office,East,New Jersey,Lakewood,Office Supplies,Binders,45.48,3,0.0,20.9208,0.46,2014
CA-2014-111003,2014-06-01,Standard Class,Corey Roper,Home Office,East,New Jersey,Lakewood,Office Supplies,Art,289.2,6,0.0,83.868,0.29,2014
CA-2017-126774,2017-04-15,First Class,Shahid Hopkins,Consumer,South,Virginia,Arlington,Office Supplies,Art,4.89,1,0.0,2.0049,0.41,2017
CA-2016-142902,2016-09-12,Second Class,Ben Peterman,Corporate,West,Colorado,Arvada,Furniture,Furnishings,15.136,4,0.2,3.5948,0.2375,2016
CA-2016-142902,2016-09-12,Second Class,Ben Peterman,Corporate,West,Colorado,Arvada,Furniture,Chairs,466.768,2,0.2,52.5114,0.1125,2016
CA-2016-142902,2016-09-12,Second Class,Ben Peterman,Corporate,West,Colorado,Arvada,Furniture,Furnishings,15.232,1,0.2,1.7136,0.1125,2016
CA-2016-142902,2016-09-12,Second Class,Ben Peterman,Corporate,West,Colorado,Arvada,Office Supplies,Labels,6.264,3,0.2,2.0358,0.325,2016
CA-2014-120887,2014-09-27,Standard Class,Thomas Seio,Corporate,East,New Jersey,Hackensack,Furniture,Furnishings,87.54,3,0.0,37.6422,0.43,2014
CA-2014-167850,2014-08-09,Standard Class,Andy Gerbode,Corporate,South,Florida,Saint Petersburg,Technology,Phones,178.384,2,0.2,22.298,0.125,2014
CA-2014-167850,2014-08-09,Standard Class,Andy Gerbode,Corporate,South,Florida,Saint Petersburg,Office Supplies,Paper,15.552,3,0.2,5.4432,0.35,2014
CA-2014-164259,2014-12-28,First Class,Sung Pak,Corporate,East,Pennsylvania,Philadelphia,Office Supplies,Art,99.136,4,0.2,8.6744,0.0875,2014
CA-2014-164973,2014-11-04,Standard Class,Nathan Mautz,Home Office,East,New York,New York City,Furniture,Chairs,135.882,1,0.1,24.1568,0.1778,2014
CA-2014-164973,2014-11-04,Standard Class,Nathan Mautz,Home Office,East,New York,New York City,Technology,Machines,3991.98,2,0.0,1995.99,0.5,2014
CA-2014-164973,2014-11-04,Standard Class,Nathan Mautz,Home Office,East,New York,New York City,Technology,Phones,275.94,6,0.0,80.0226,0.29,2014
CA-2014-164973,2014-11-04,Standard Class,Nathan Mautz,Home Office,East,New York,New York City,Technology,Accessories,360.0,4,0.0,129.6,0.36,2014
CA-2014-164973,2014-11-04,Standard Class,Nathan Mautz,Home Office,East,New York,New York City,Office Supplies,Storage,43.57,1,0.0,13.071,0.3,2014
CA-2014-156601,2014-09-19,Standard Class,Frank Atkinson,Corporate,West,California,Long Beach,Office Supplies,Fasteners,7.16,2,0.0,3.58,0.5,2014
CA-2016-162138,2016-04-23,Standard Class,Grace Kelly,Corporate,West,California,Hesperia,Office Supplies,Binders,251.52,6,0.2,81.744,0.325,2016
